messstelle_id,e32,e32num,n32,n32num,genau
20784855,4359XX,435950.0,57637XX,5763750.0,100
20784867,4368XX,436850.0,57634XX,5763450.0,100
20784879,4378XX,437850.0,57631XX,5763150.0,100
20784880,4383XX,438350.0,57636XX,5763650.0,100
20784892,4393XX,439350.0,57636XX,5763650.0,100
20784909,4344XX,434450.0,57658XX,5765850.0,100
20784910,4342XX,434250.0,57634XX,5763450.0,100
20784922,4359XX,435950.0,57632XX,5763250.0,100
20784934,4385XX,438550.0,57632XX,5763250.0,100
20784946,4393XX,439350.0,57622XX,5762250.0,100
20784958,4397XX,439750.0,57642XX,5764250.0,100
20784983,4341XX,434150.0,57680XX,5768050.0,100
20784995,4358XX,435850.0,57676XX,5767650.0,100
20785008,4384XX,438450.0,57673XX,5767350.0,100
20785010,4371XX,437150.0,57668XX,5766850.0,100
20785021,4357XX,435750.0,57664XX,5766450.0,100
20785033,4373XX,437350.0,57654XX,5765450.0,100
20785045,4401XX,440150.0,57651XX,5765150.0,100
20785057,4366XX,436650.0,57649XX,5764950.0,100
20785069,4403XX,440350.0,57641XX,5764150.0,100
20785070,4367XX,436750.0,57632XX,5763250.0,100
20785082,4340XX,434050.0,57629XX,5762950.0,100
20785100,4347XX,434750.0,57644XX,5764450.0,100
20785150,4474XX,447450.0,57548XX,5754850.0,100
20785161,4475XX,447550.0,57550XX,5755050.0,100
20785215,448266,448266.0,5755667,5755667.0,1
20785227,4476XX,447650.0,57545XX,5754550.0,100
20785239,447392,447392.0,5755279,5755279.0,1
20785240,4473XX,447350.0,57550XX,5755050.0,100
20785252,4467XX,446750.0,57561XX,5756150.0,100
20785264,4478XX,447850.0,57559XX,5755950.0,100
20785276,4479XX,447950.0,57557XX,5755750.0,100
20785288,4479XX,447950.0,57557XX,5755750.0,100
20785290,448612,448612.0,5755546,5755546.0,1
20785306,4493XX,449350.0,57551XX,5755150.0,100
20785318,4490XX,449050.0,57543XX,5754350.0,100
20785320,448764,448764.0,5754721,5754721.0,1
20785331,4480XX,448050.0,57546XX,5754650.0,100
20785343,4471XX,447150.0,57548XX,5754850.0,100
20785355,4459XX,445950.0,57555XX,5755550.0,100
20785367,4491XX,449150.0,57554XX,5755450.0,100
20785379,4476XX,447650.0,57546XX,5754650.0,100
20785380,4474XX,447450.0,57549XX,5754950.0,100
20785392,4474XX,447450.0,57548XX,5754850.0,100
20785409,4474XX,447450.0,57548XX,5754850.0,100
20785410,4475XX,447550.0,57548XX,5754850.0,100
20785422,4475XX,447550.0,57548XX,5754850.0,100
20785434,4475XX,447550.0,57548XX,5754850.0,100
20785458,4475XX,447550.0,57547XX,5754750.0,100
20785460,4475XX,447550.0,57547XX,5754750.0,100
20785471,4483XX,448350.0,57558XX,5755850.0,100
20785483,4463XX,446350.0,57553XX,5755350.0,100
20785495,4462XX,446250.0,57555XX,5755550.0,100
20785513,4587XX,458750.0,57631XX,5763150.0,100
20785525,4590XX,459050.0,57629XX,5762950.0,100
20785537,4583XX,458350.0,57631XX,5763150.0,100
20785549,4587XX,458750.0,57628XX,5762850.0,100
20785550,4589XX,458950.0,57626XX,5762650.0,100
20785562,4579XX,457950.0,57630XX,5763050.0,100
20785574,4583XX,458350.0,57628XX,5762850.0,100
20785586,4586XX,458650.0,57627XX,5762750.0,100
20785598,4589XX,458950.0,57624XX,5762450.0,100
20785604,4585XX,458550.0,57623XX,5762350.0,100
20785616,4583XX,458350.0,57624XX,5762450.0,100
20785628,4580XX,458050.0,57625XX,5762550.0,100
20785630,4578XX,457850.0,57629XX,5762950.0,100
20785641,4581XX,458150.0,57620XX,5762050.0,100
20785653,4577XX,457750.0,57627XX,5762750.0,100
20785665,4574XX,457450.0,57624XX,5762450.0,100
20785677,4574XX,457450.0,57630XX,5763050.0,100
20785689,4574XX,457450.0,57633XX,5763350.0,100
20785690,4570XX,457050.0,57629XX,5762950.0,100
20785707,4568XX,456850.0,57633XX,5763350.0,100
20785719,4566XX,456650.0,57629XX,5762950.0,100
20785720,4569XX,456950.0,57626XX,5762650.0,100
20785732,4569XX,456950.0,57628XX,5762850.0,100
20785744,4572XX,457250.0,57629XX,5762950.0,100
20785756,4574XX,457450.0,57628XX,5762850.0,100
20785768,4579XX,457950.0,57624XX,5762450.0,100
20785770,4580XX,458050.0,57620XX,5762050.0,100
20785781,4580XX,458050.0,57623XX,5762350.0,100
20785793,4579XX,457950.0,57622XX,5762250.0,100
20785800,4581XX,458150.0,57621XX,5762150.0,100
20785811,4575XX,457550.0,57619XX,5761950.0,100
20785823,4580XX,458050.0,57617XX,5761750.0,100
20785835,4579XX,457950.0,57623XX,5762350.0,100
20785847,4579XX,457950.0,57623XX,5762350.0,100
20785859,4578XX,457850.0,57629XX,5762950.0,100
20785860,4578XX,457850.0,57629XX,5762950.0,100
20785872,4573XX,457350.0,57624XX,5762450.0,100
20785884,4573XX,457350.0,57624XX,5762450.0,100
20785896,4592XX,459250.0,57633XX,5763350.0,100
20785902,4580XX,458050.0,57638XX,5763850.0,100
20785914,4580XX,458050.0,57638XX,5763850.0,100
20785938,4351XX,435150.0,57652XX,5765250.0,100
20785940,4393XX,439350.0,57652XX,5765250.0,100
20785951,4393XX,439350.0,57660XX,5766050.0,100
20785963,4390XX,439050.0,57664XX,5766450.0,100
20785975,4390XX,439050.0,57664XX,5766450.0,100
20785987,4358XX,435850.0,57670XX,5767050.0,100
20785999,4358XX,435850.0,57670XX,5767050.0,100
20786013,4520XX,452050.0,57643XX,5764350.0,100
20786037,4524XX,452450.0,57644XX,5764450.0,100
20786049,4520XX,452050.0,57645XX,5764550.0,100
20786050,4524XX,452450.0,57640XX,5764050.0,100
20786062,4534XX,453450.0,57639XX,5763950.0,100
20786074,4538XX,453850.0,57641XX,5764150.0,100
20786086,4535XX,453550.0,57644XX,5764450.0,100
20786098,4531XX,453150.0,57641XX,5764150.0,100
20786104,4535XX,453550.0,57645XX,5764550.0,100
20786116,4523XX,452350.0,57642XX,5764250.0,100
20786128,4523XX,452350.0,57644XX,5764450.0,100
20786130,4523XX,452350.0,57645XX,5764550.0,100
20786141,4528XX,452850.0,57649XX,5764950.0,100
20786153,4525XX,452550.0,57645XX,5764550.0,100
20786165,4526XX,452650.0,57644XX,5764450.0,100
20786177,4529XX,452950.0,57645XX,5764550.0,100
20786189,4529XX,452950.0,57644XX,5764450.0,100
20786190,4532XX,453250.0,57653XX,5765350.0,100
20786207,4532XX,453250.0,57651XX,5765150.0,100
20786219,4535XX,453550.0,57648XX,5764850.0,100
20786220,4535XX,453550.0,57653XX,5765350.0,100
20786232,4539XX,453950.0,57651XX,5765150.0,100
20786244,4527XX,452750.0,57646XX,5764650.0,100
20786256,4532XX,453250.0,57647XX,5764750.0,100
20786268,4530XX,453050.0,57653XX,5765350.0,100
20786270,4534XX,453450.0,57657XX,5765750.0,100
20786281,4536XX,453650.0,57662XX,5766250.0,100
20786293,4524XX,452450.0,57649XX,5764950.0,100
20786300,4522XX,452250.0,57646XX,5764650.0,100
20786311,4528XX,452850.0,57647XX,5764750.0,100
20786323,4531XX,453150.0,57648XX,5764850.0,100
20786335,4535XX,453550.0,57652XX,5765250.0,100
20786347,4537XX,453750.0,57652XX,5765250.0,100
20786359,4538XX,453850.0,57659XX,5765950.0,100
20786360,4546XX,454650.0,57666XX,5766650.0,100
20786372,4522XX,452250.0,57647XX,5764750.0,100
20786384,4525XX,452550.0,57654XX,5765450.0,100
20786396,4527XX,452750.0,57656XX,5765650.0,100
20786402,4530XX,453050.0,57661XX,5766150.0,100
20786414,4534XX,453450.0,57664XX,5766450.0,100
20786426,455878,455878.0,5767222,5767222.0,1
20786438,4558XX,455850.0,57671XX,5767150.0,100
20786440,4559XX,455950.0,57670XX,5767050.0,100
20786451,455779,455779.0,5767011,5767011.0,1
20786463,4577XX,457750.0,57662XX,5766250.0,100
20786475,4562XX,456250.0,57667XX,5766750.0,100
20786487,4561XX,456150.0,57666XX,5766650.0,100
20786499,4561XX,456150.0,57665XX,5766550.0,100
20786505,456167,456167.0,5766689,5766689.0,1
20786517,4561XX,456150.0,57675XX,5767550.0,100
20786529,4560XX,456050.0,57675XX,5767550.0,100
20786530,4560XX,456050.0,57676XX,5767650.0,100
20786542,4561XX,456150.0,57676XX,5767650.0,100
20786554,4560XX,456050.0,57674XX,5767450.0,100
20786566,4560XX,456050.0,57674XX,5767450.0,100
20786578,456047,456047.0,5767616,5767616.0,1
20786580,4561XX,456150.0,57674XX,5767450.0,100
20786591,4526XX,452650.0,57648XX,5764850.0,100
20786608,4519XX,451950.0,57649XX,5764950.0,100
20786610,4530XX,453050.0,57646XX,5764650.0,100
20786621,4530XX,453050.0,57646XX,5764650.0,100
20786633,4530XX,453050.0,57646XX,5764650.0,100
20786645,4530XX,453050.0,57646XX,5764650.0,100
20786657,4529XX,452950.0,57644XX,5764450.0,100
20786669,4529XX,452950.0,57645XX,5764550.0,100
20786943,4546XX,454650.0,57656XX,5765650.0,100
20786955,4546XX,454650.0,57656XX,5765650.0,100
20786967,4546XX,454650.0,57657XX,5765750.0,100
20786979,4547XX,454750.0,57657XX,5765750.0,100
20786980,4549XX,454950.0,57661XX,5766150.0,100
20786992,4554XX,455450.0,57660XX,5766050.0,100
20787005,4579XX,457950.0,57704XX,5770450.0,100
20787017,4571XX,457150.0,57707XX,5770750.0,100
20787029,4574XX,457450.0,57709XX,5770950.0,100
20787030,4597XX,459750.0,57690XX,5769050.0,100
20787042,4589XX,458950.0,57700XX,5770050.0,100
20787054,4594XX,459450.0,57696XX,5769650.0,100
20787066,4571XX,457150.0,57713XX,5771350.0,100
20787078,454008,454008.0,5772908,5772908.0,1
20787108,4550XX,455050.0,57669XX,5766950.0,100
20787110,4553XX,455350.0,57666XX,5766650.0,100
20787121,4554XX,455450.0,57664XX,5766450.0,100
20787510,4584XX,458450.0,57554XX,5755450.0,100
20787522,4586XX,458650.0,57554XX,5755450.0,100
20787534,4586XX,458650.0,57553XX,5755350.0,100
20787546,4585XX,458550.0,57553XX,5755350.0,100
20787558,4586XX,458650.0,57553XX,5755350.0,100
20787560,4585XX,458550.0,57554XX,5755450.0,100
20787571,4585XX,458550.0,57553XX,5755350.0,100
20787583,4585XX,458550.0,57553XX,5755350.0,100
20787595,4584XX,458450.0,57554XX,5755450.0,100
20787601,4585XX,458550.0,57555XX,5755550.0,100
20787613,4587XX,458750.0,57553XX,5755350.0,100
20787625,4586XX,458650.0,57553XX,5755350.0,100
20787637,4584XX,458450.0,57553XX,5755350.0,100
20787649,4582XX,458250.0,57553XX,5755350.0,100
20787650,4584XX,458450.0,57552XX,5755250.0,100
20787662,4585XX,458550.0,57551XX,5755150.0,100
20787674,4586XX,458650.0,57550XX,5755050.0,100
20787686,4590XX,459050.0,57551XX,5755150.0,100
20787698,4589XX,458950.0,57555XX,5755550.0,100
20787704,4584XX,458450.0,57558XX,5755850.0,100
20787716,4583XX,458350.0,57554XX,5755450.0,100
20787728,4584XX,458450.0,57549XX,5754950.0,100
20788010,4569XX,456950.0,57389XX,5738950.0,100
20788022,4569XX,456950.0,57388XX,5738850.0,100
20788034,4569XX,456950.0,57388XX,5738850.0,100
20788046,4565XX,456550.0,57388XX,5738850.0,100
20788058,4569XX,456950.0,57390XX,5739050.0,100
20788060,4574XX,457450.0,57388XX,5738850.0,100
20788071,4577XX,457750.0,57385XX,5738550.0,100
20788083,4570XX,457050.0,57386XX,5738650.0,100
20788095,4566XX,456650.0,57385XX,5738550.0,100
20788101,4565XX,456550.0,57385XX,5738550.0,100
20788113,4569XX,456950.0,57389XX,5738950.0,100
20788125,4589XX,458950.0,57626XX,5762650.0,100
20788137,4589XX,458950.0,57626XX,5762650.0,100
20788149,4587XX,458750.0,57628XX,5762850.0,100
20788150,4587XX,458750.0,57628XX,5762850.0,100
20788162,4585XX,458550.0,57629XX,5762950.0,100
20788174,4585XX,458550.0,57629XX,5762950.0,100
20788186,4583XX,458350.0,57631XX,5763150.0,100
20788198,4583XX,458350.0,57631XX,5763150.0,100
20788204,4588XX,458850.0,57618XX,5761850.0,100
20788216,4595XX,459550.0,57623XX,5762350.0,100
20788228,4595XX,459550.0,57623XX,5762350.0,100
20788230,4595XX,459550.0,57623XX,5762350.0,100
20788241,4595XX,459550.0,57623XX,5762350.0,100
20788307,4567XX,456750.0,57620XX,5762050.0,100
20788319,4567XX,456750.0,57620XX,5762050.0,100
20788320,4565XX,456550.0,57615XX,5761550.0,100
20788332,4565XX,456550.0,57615XX,5761550.0,100
20788344,4569XX,456950.0,57615XX,5761550.0,100
20788356,4569XX,456950.0,57615XX,5761550.0,100
20788368,4563XX,456350.0,57623XX,5762350.0,100
20788370,4563XX,456350.0,57623XX,5762350.0,100
20788381,4561XX,456150.0,57620XX,5762050.0,100
20788393,4561XX,456150.0,57620XX,5762050.0,100
20788400,4563XX,456350.0,57617XX,5761750.0,100
20788411,4563XX,456350.0,57617XX,5761750.0,100
20788423,4563XX,456350.0,57615XX,5761550.0,100
20788484,4563XX,456350.0,57618XX,5761850.0,100
20788496,4564XX,456450.0,57618XX,5761850.0,100
20788526,4580XX,458050.0,57633XX,5763350.0,100
20788538,4580XX,458050.0,57633XX,5763350.0,100
20788540,4578XX,457850.0,57634XX,5763450.0,100
20788551,4578XX,457850.0,57634XX,5763450.0,100
20788563,4576XX,457650.0,57635XX,5763550.0,100
20788575,4576XX,457650.0,57635XX,5763550.0,100
20788587,4573XX,457350.0,57637XX,5763750.0,100
20788605,4578XX,457850.0,57637XX,5763750.0,100
20788617,4578XX,457850.0,57637XX,5763750.0,100
20789002,4469XX,446950.0,57553XX,5755350.0,100
20789014,4469XX,446950.0,57553XX,5755350.0,100
20789026,4469XX,446950.0,57553XX,5755350.0,100
20789038,4469XX,446950.0,57553XX,5755350.0,100
20789040,4469XX,446950.0,57553XX,5755350.0,100
20789105,4475XX,447550.0,57548XX,5754850.0,100
20789117,4487XX,448750.0,57545XX,5754550.0,100
20789129,4459XX,445950.0,57557XX,5755750.0,100
20789130,4478XX,447850.0,57560XX,5756050.0,100
20789142,4471XX,447150.0,57548XX,5754850.0,100
20789154,4467XX,446750.0,57562XX,5756250.0,100
20789166,4470XX,447050.0,57561XX,5756150.0,100
20790016,5143XX,514350.0,57277XX,5727750.0,100
20790028,514193,514193.0,5728055,5728055.0,1
20790030,514289,514289.0,5727940,5727940.0,1
20790041,514493,514493.0,5727565,5727565.0,1
20790053,514579,514579.0,5727459,5727459.0,1
20790065,5140XX,514050.0,57283XX,5728350.0,100
20790077,5141XX,514150.0,57280XX,5728050.0,100
20790089,5141XX,514150.0,57281XX,5728150.0,100
20790090,5142XX,514250.0,57281XX,5728150.0,100
20790107,5141XX,514150.0,57278XX,5727850.0,100
20790119,5143XX,514350.0,57279XX,5727950.0,100
20790120,5143XX,514350.0,57280XX,5728050.0,100
20790132,5143XX,514350.0,57276XX,5727650.0,100
20790144,5143XX,514350.0,57276XX,5727650.0,100
20790156,5145XX,514550.0,57275XX,5727550.0,100
20790168,5145XX,514550.0,57276XX,5727650.0,100
20790170,5145XX,514550.0,57274XX,5727450.0,100
20790181,5145XX,514550.0,57274XX,5727450.0,100
20790200,5145XX,514550.0,57274XX,5727450.0,100
20790211,5145XX,514550.0,57274XX,5727450.0,100
20790223,5146XX,514650.0,57274XX,5727450.0,100
20790235,514931,514931.0,5727478,5727478.0,1
20790247,5146XX,514650.0,57273XX,5727350.0,100
20790259,5120XX,512050.0,57280XX,5728050.0,100
20790260,5120XX,512050.0,57280XX,5728050.0,100
20790272,5117XX,511750.0,57274XX,5727450.0,100
20790284,5113XX,511350.0,57274XX,5727450.0,100
20790296,5144XX,514450.0,57274XX,5727450.0,100
20790302,511411,511411.0,5727522,5727522.0,1
20790326,5112XX,511250.0,57271XX,5727150.0,100
20790338,511372,511372.0,5727308,5727308.0,1
20790340,5114XX,511450.0,57274XX,5727450.0,100
20790351,5102XX,510250.0,57266XX,5726650.0,100
20790363,5112XX,511250.0,57275XX,5727550.0,100
20790375,511052,511052.0,5727648,5727648.0,1
20790417,5295XX,529550.0,57421XX,5742150.0,100
20790510,5289XX,528950.0,57415XX,5741550.0,100
20790612,528165,528165.0,5741072,5741072.0,1
20790624,5283XX,528350.0,57408XX,5740850.0,100
20790715,5288XX,528850.0,57415XX,5741550.0,100
20790727,5288XX,528850.0,57416XX,5741650.0,100
20790739,5287XX,528750.0,57418XX,5741850.0,100
20790740,5290XX,529050.0,57416XX,5741650.0,100
20790752,5292XX,529250.0,57417XX,5741750.0,100
20790764,5290XX,529050.0,57420XX,5742050.0,100
20790776,5294XX,529450.0,57421XX,5742150.0,100
20790788,5287XX,528750.0,57411XX,5741150.0,100
20790790,5287XX,528750.0,57408XX,5740850.0,100
20790806,5286XX,528650.0,57412XX,5741250.0,100
20790818,5284XX,528450.0,57411XX,5741150.0,100
20790820,5282XX,528250.0,57409XX,5740950.0,100
20790831,5289XX,528950.0,57415XX,5741550.0,100
20790843,5290XX,529050.0,57414XX,5741450.0,100
20790855,5290XX,529050.0,57413XX,5741350.0,100
20790867,5291XX,529150.0,57412XX,5741250.0,100
20790879,5292XX,529250.0,57411XX,5741150.0,100
20790880,5293XX,529350.0,57410XX,5741050.0,100
20790892,5294XX,529450.0,57409XX,5740950.0,100
20790909,5289XX,528950.0,57408XX,5740850.0,100
20790910,5282XX,528250.0,57421XX,5742150.0,100
20790922,5295XX,529550.0,57414XX,5741450.0,100
20790934,5296XX,529650.0,57412XX,5741250.0,100
20790946,5285XX,528550.0,57399XX,5739950.0,100
20790958,5280XX,528050.0,57397XX,5739750.0,100
20790960,5287XX,528750.0,57403XX,5740350.0,100
20790971,5283XX,528350.0,57402XX,5740250.0,100
20790983,529355,529355.0,5740073,5740073.0,1
20790995,5298XX,529850.0,57418XX,5741850.0,100
20791008,5292XX,529250.0,57426XX,5742650.0,100
20791010,5284XX,528450.0,57426XX,5742650.0,100
20791021,5280XX,528050.0,57431XX,5743150.0,100
20791033,528355,528355.0,5741312,5741312.0,1
20791045,5273XX,527350.0,57410XX,5741050.0,100
20791057,5264XX,526450.0,57413XX,5741350.0,100
20791069,5283XX,528350.0,57407XX,5740750.0,100
20791070,5285XX,528550.0,57407XX,5740750.0,100
20791082,5283XX,528350.0,57405XX,5740550.0,100
20791094,5296XX,529650.0,57407XX,5740750.0,100
20791100,5293XX,529350.0,57409XX,5740950.0,100
20791112,5292XX,529250.0,57417XX,5741750.0,100
20791124,5282XX,528250.0,57408XX,5740850.0,100
20791136,5280XX,528050.0,57409XX,5740950.0,100
20791148,5278XX,527850.0,57409XX,5740950.0,100
20791215,5199XX,519950.0,57340XX,5734050.0,100
20791227,5199XX,519950.0,57340XX,5734050.0,100
20791318,5222XX,522250.0,57372XX,5737250.0,100
20791410,5209XX,520950.0,57281XX,5728150.0,100
20792219,525371,525371.0,5723694,5723694.0,1
20792232,5260XX,526050.0,57248XX,5724850.0,100
20792244,5261XX,526150.0,57251XX,5725150.0,100
20792256,525916,525916.0,5723057,5723057.0,1
20792268,525814,525814.0,5722839,5722839.0,1
20792360,525723,525723.0,5723148,5723148.0,1
20792372,5259XX,525950.0,57230XX,5723050.0,100
20792384,5259XX,525950.0,57230XX,5723050.0,100
20792396,5259XX,525950.0,57230XX,5723050.0,100
20792402,5259XX,525950.0,57230XX,5723050.0,100
20792414,5257XX,525750.0,57230XX,5723050.0,100
20792426,5258XX,525850.0,57233XX,5723350.0,100
20792438,5259XX,525950.0,57231XX,5723150.0,100
20792440,5257XX,525750.0,57227XX,5722750.0,100
20792451,5260XX,526050.0,57230XX,5723050.0,100
20792463,5258XX,525850.0,57228XX,5722850.0,100
20792475,5258XX,525850.0,57228XX,5722850.0,100
20792487,5258XX,525850.0,57228XX,5722850.0,100
20792499,5258XX,525850.0,57228XX,5722850.0,100
20792505,5258XX,525850.0,57229XX,5722950.0,100
20792517,5259XX,525950.0,57228XX,5722850.0,100
20793017,512076,512076.0,5728001,5728001.0,1
20793029,5139XX,513950.0,57280XX,5728050.0,100
20793030,5141XX,514150.0,57283XX,5728350.0,100
20793042,5141XX,514150.0,57283XX,5728350.0,100
20793054,5141XX,514150.0,57283XX,5728350.0,100
20793066,5142XX,514250.0,57280XX,5728050.0,100
20793078,5144XX,514450.0,57281XX,5728150.0,100
20793080,5146XX,514650.0,57281XX,5728150.0,100
20793091,5148XX,514850.0,57277XX,5727750.0,100
20793108,5145XX,514550.0,57277XX,5727750.0,100
20793110,514181,514181.0,5727588,5727588.0,1
20793121,5145XX,514550.0,57274XX,5727450.0,100
20793133,5146XX,514650.0,57274XX,5727450.0,100
20793145,5147XX,514750.0,57275XX,5727550.0,100
20793157,5141XX,514150.0,57284XX,5728450.0,100
20793169,5146XX,514650.0,57273XX,5727350.0,100
20793170,5120XX,512050.0,57281XX,5728150.0,100
20793182,5121XX,512150.0,57281XX,5728150.0,100
20793194,5121XX,512150.0,57278XX,5727850.0,100
20793200,5121XX,512150.0,57280XX,5728050.0,100
20793212,5148XX,514850.0,57271XX,5727150.0,100
20793297,517999,517999.0,5730939,5730939.0,1
20794113,4983XX,498350.0,57097XX,5709750.0,100
20794125,4988XX,498850.0,57097XX,5709750.0,100
20794137,4992XX,499250.0,57098XX,5709850.0,100
20794149,4988XX,498850.0,57097XX,5709750.0,100
20880017,4406XX,440650.0,57656XX,5765650.0,100
20880029,4405XX,440550.0,57656XX,5765650.0,100
20880030,4402XX,440250.0,57655XX,5765550.0,100
20880042,4405XX,440550.0,57654XX,5765450.0,100
20880054,4402XX,440250.0,57654XX,5765450.0,100
20880066,4402XX,440250.0,57657XX,5765750.0,100
20880078,4403XX,440350.0,57661XX,5766150.0,100
20880080,4406XX,440650.0,57659XX,5765950.0,100
20880091,4410XX,441050.0,57660XX,5766050.0,100
20880108,4409XX,440950.0,57656XX,5765650.0,100
20880200,4398XX,439850.0,57667XX,5766750.0,100
20880212,4396XX,439650.0,57667XX,5766750.0,100
20880224,4396XX,439650.0,57665XX,5766550.0,100
20880315,4623XX,462350.0,57488XX,5748850.0,100
20880327,4622XX,462250.0,57488XX,5748850.0,100
20880340,4623XX,462350.0,57486XX,5748650.0,100
20880352,4623XX,462350.0,57488XX,5748850.0,100
20880364,4623XX,462350.0,57487XX,5748750.0,100
20880650,4428XX,442850.0,57682XX,5768250.0,100
20880662,4428XX,442850.0,57680XX,5768050.0,100
20880674,4429XX,442950.0,57678XX,5767850.0,100
20880686,4429XX,442950.0,57681XX,5768150.0,100
20880819,4585XX,458550.0,57647XX,5764750.0,100
20880820,4585XX,458550.0,57646XX,5764650.0,100
20880832,4584XX,458450.0,57644XX,5764450.0,100
20880844,4583XX,458350.0,57646XX,5764650.0,100
20880856,4585XX,458550.0,57650XX,5765050.0,100
20880868,4586XX,458650.0,57647XX,5764750.0,100
20880870,4591XX,459150.0,57644XX,5764450.0,100
20880881,4582XX,458250.0,57643XX,5764350.0,100
20880893,4580XX,458050.0,57646XX,5764650.0,100
20880900,4582XX,458250.0,57652XX,5765250.0,100
20880911,4584XX,458450.0,57645XX,5764550.0,100
20880923,4584XX,458450.0,57645XX,5764550.0,100
20880935,4585XX,458550.0,57645XX,5764550.0,100
20880947,4585XX,458550.0,57645XX,5764550.0,100
20880959,4585XX,458550.0,57645XX,5764550.0,100
20880960,4581XX,458150.0,57649XX,5764950.0,100
20880972,4585XX,458550.0,57650XX,5765050.0,100
20880984,4582XX,458250.0,57651XX,5765150.0,100
20881101,4456XX,445650.0,57566XX,5756650.0,100
